sira,gazete,baslik,url,haber_metni
2605,BirGün,Türkiyeli sanatçılar Leonardo da Vinci’ye yolcu,https://www.birgun.net/haber/turkiyeli-sanatcilar-leonardo-da-vinci-ye-yolcu-270944,"Ressam Onay Akbaş'ın geliştirdiği, İbrahim Karaoğlu'nun küratörlüğünü yaptığı, Emre Sefer'in koordinatörlüğünü üstlendiği '500. Ölüm Yıldönümünde Leonardo da"
2606,BirGün,Nadira Kadirova'nın AKP'li milletvekilinin evindeki şüpheli ölümü Meclis gündeminde,https://www.birgun.net/haber/nadira-kadirova-nin-akp-li-milletvekilinin-evindeki-supheli-olumu-meclis-gundeminde-270941,"Saadet Partisi milletvekili İslam, AKP İstanbul milletvekili Şirin Ünal'ın evinde intihar ettiği iddia edilen Nadira Kadirova'nın ölümündeki şüpheleri Meclis"
2607,Anadolu Ajansı,Fuat Oktay'dan Kaşıkçı paylaşımı,https://www.aa.com.tr/tr/guncel/fuat-oktaydan-kasikci-paylasimi-/1600597,"Cumhurbaşkanı Yardımcısı Oktay, ""Gazeteci Cemal Kaşıkçı cinayetinin sorumluları hesap verene kadar Türkiye sürecin takipçisi olacaktır."" ifadesini kullandı"
2608,BirGün,Twitter yeni özelliğini kullanıma sundu,https://www.birgun.net/haber/twitter-yeni-ozelligini-kullanima-sundu-270943,Twitter direkt mesaj arama özelliğini kullanıma sundu.Twitter'da direkt mesajlarda arama yapma özelliği bulunmuyordu. Mesajlar otomatik olarak kullanım
2609,HaberTürk,Şeyma Subaşı: Yeni başlangıçlar...,https://www.haberturk.com/seyma-subasi-yeni-ev-yeni-baslangiclar-2527280-magazin,"Son Dakika Şeyma Subaşı ile Acun Ilıcalı, geçtiğimiz yıl Silivri Adliyesi'ne giderek evliliklerini yaklaşık 10 dakikada noktalamıştı. Ayrılıktan sonra Subaşı, Guido Senia ile aşk yaşamaya başlamıştı."
2610,Sözcü,Taciz suçlamaları İspanyol tenor Domingo’yu istifa ettirdi,https://www.sozcu.com.tr/2019/dunya/taciz-suclamalari-ispanyol-tenor-domingoyu-istifa-ettirdi-5367376/,"Taciz suçlamaları İspanyol tenor Domingo'yu istifa ettirdi Dünyanın en ünlü tenorlarından biri olan İspanyol Placido Domingo, hakkındaki cinsel taciz iddialarından sonra Los Angeles Operası Direktörlüğünden istifa etti."
2611,BirGün,Dolar hareketlendi,https://www.birgun.net/haber/dolar-hareketlendi-270942,"Eylül ayı başından bu yana 5,65 - 5,75 lira bandında hareket eden dolar/TL kuru, dolar endeksinin de etkisiyle 5,75 liranın üzerine tırmandı.Haftaya 5,65"
2612,Sputnik,Jinekolog Sevilen'e 23 yıl 4 ay hapis cezası,https://tr.sputniknews.com/turkiye/201910021040303611-jinekolog-sevilene-23-yil-4-ay-hapis-cezasi/,Kendisine tedavi için gelen iki kadın hastasına özel muayenehanesinde 'cinsel saldırıda' bulunduğu iddiasıyla tutuklanan jinekolog Prof. Dr. Fecri Sevilen yargılandığı davada 'Nitelikli cinsel saldırı' suçundan 11 yıl 8'er ay olmak üzere toplam 23 yıl 4'er ay hapis cezasına çarptırdı.
2613,Hürriyet,Adana'da sokak ortasında korkunç olay!,http://www.hurriyet.com.tr/gundem/adanada-sokak-ortasinda-korkunc-olay-41342744,"Son Dakika Haberler - Adana'da bir kişi sokakta başından ve vücudundan tabancayla vurularak öldürüldü. Bu arada, cinayetin işlendiği sokakta meraklı vatandaşlar polisin çalışmasını film izler gibi izledi."
2614,Gazete Karınca,"Irak’ta hükümet karşıtı gösteriler: Yeşil Bölge’ye giriş yasaklandı, can kayıpları var",https://gazetekarinca.com/2019/10/irakta-hukumet-karsiti-gosteriler-yesil-bolgeye-giris-yasaklandi-can-kayiplari-var/,"HABER MERKEZİ - Irak'ta iş ve kamu hizmeti talebiyle düzenlenen hükümet karşıtı protestolarda hayatını kaybedenlerin sayısı dokuza yükseldi. Bağdat'ta geçtiğimiz aylarda halka açılan Yeşil Bölge'ye giriş yasaklanırken, ülkenin birçok noktasında sosyal medyaya erişimde sıkıntılar yaşandığı bildiriliyor. Irak'ta başkent Bağdat'ta başlayıp ülkenin diğer kentlerine yayılan hükümet karşıtı eylemlerin ikinci gününde en ..."
2615,HaberTürk,Suriye sınırına askeri sevkiyat,https://www.haberturk.com/sanliurfa-da-suriye-sinirina-askeri-sevkiyat-2527492,"TSK tarafından Suriye sınırındaki askeri birliklere tank, zırhlı araç ve lojistik malzeme takviyesi yapıldı"
2616,Karar,TEOG şampiyonu Mustafa'nın sır intiharında Mavi Balina ve Momo şüphesi,https://www.karar.com/guncel-haberler/teog-sampiyonu-mustafanin-sir-intiharinda-mavi-balina-ve-momo-suphesi-1340694,"Tokat'ta 3 yıl önce TEOG şampiyonu olan 17 yaşındaki Mustafa Ö., köyündeki Simeri Kalesi'nden atlayarak hayatına son verdi. Mustafa Ö.'nün internet üzerinden intihara sürükleyen oyunlar oynamış olabileceğini öne süren aile, oğullarının kayıp cep tele"
2617,Karar,Velinin kadın öğretmene saldırdığı anlar kamerada,https://www.karar.com/guncel-haberler/velinin-kadin-ogretmene-saldirdigi-anlar-kamerada-1340678,"Mersin'de geçtiğimiz hafta meydana gelen kadın öğretmene saldırı olayının güvenlik kamerası görüntüleri ortaya çıktı. Görüntülerde öğretmene vuran öğrenci velisinin, sonrasında saçlarından tutup ittiği görülüyor."
2618,Sputnik,Çocuk gebeliklerini bildirmeyen doktorlar hakim karşısına çıktı,https://tr.sputniknews.com/turkiye/201910021040303637-cocuk-gebeliklerini-bildirmeyen-doktorlar-hakim-karsisina-cikti/,Bağcılar Eğitim ve Araştırma Hastanesi'nde 2018 yılında çoğunluğu Suriyeli 15 yaş altı 34 çocuğun hamile olduğu halde sağlık görevlilerince adli makamlara bildirilmediği iddialarına ilişkin 18 doktorun yargılanmasına dün başlandı.
2619,Cumhuriyet,Ağabeyinden hamile kaldı... Anne - baba şikayetçi olmadı,http://www.cumhuriyet.com.tr/haber/turkiye/1608366/Agabeyinden_hamile_kaldi..._Anne_-_baba_sikayetci_olmadi.html,"Türkiye - Konya'da, lise 2'nci sınıftayken kaldığı yurttan karın ağrısı şikayetiyle hastaneye giden ve hamile olduğu belirlenen H.E.'nin (16), 2 yıl boyunca ağa"
2620,HaberTürk,İlişkilerine ara verdiler,https://www.haberturk.com/kylie-jenner-ile-travis-scott-in-iliskilerine-ara-verdikleri-iddia-edildi-2527276-magazin,"Son Dakika Dünyanın 30 yaş altındaki en zengin kadını olan Kylie Jenner ile sevgilisi Travis Scott'ın ilişkilerini ""şimdilik"" bitirdiği iddia edildi. Bu durum, çiftin ayrıldığı şeklinde yorumlandı."
2621,Gazete Karınca,Musa Çitil’in şikayetiyle haklarında dava açılan yedi gazeteciye hapis istemi,https://gazetekarinca.com/2019/10/musa-citilin-sikayetiyle-haklarinda-dava-acilan-yedi-gazeteciye-hapis-istemi/,"HABER MERKEZİ - Jandarma Genel Komutan Yardımcısı Musa Çitil'i hedef gösterdikleri iddiasıyla yargılanan yedi gazetecinin her biri için 1 yıldan 3 yıla kadar hapis cezası istendi. ""Kuşatmanın adı 'Bayrak 12', başındaki isim Musa Çitil"" başlığıyla Şubat 2016'da Kanun Hükmünde Kararname (KHK) ile kapatılan Dicle Haber Ajansı'nda (DİHA) ve kapatılan Özgür ..."
2622,Gazete Duvar,İzmir’de Aleviler ve sosyalistler sempozyumu,https://www.gazeteduvar.com.tr/kultur-sanat/2019/10/02/aleviler-ve-sosyalistler-sempozyumu/,Aleviler ve sosyalistler arasındaki bağlar İzmir'de tartışılacak. Etkinlik 5-6 Ekim 2019 tarihlerinde yapılacak.
2623,Cumhuriyet,Dolandırıcıların Netflix oyunu: Bilgisayarları ele geçiriyor,http://www.cumhuriyet.com.tr/haber/bilim_ve_teknoloji/1608367/Dolandiricilarin_Netflix_oyunu__Bilgisayarlari_ele_geciriyor.html,Bilim ve Teknoloji - Bilgisayar korsanları bu kez de Netflix üzerinden şirketleri hedef alıyor.
2624,BirGün,Bahçeli'nin hastaneye kaldırıldığı iddiasına MHP'den yalanlama,https://www.birgun.net/haber/bahceli-nin-hastaneye-kaldirildigi-iddiasina-mhp-den-yalanlama-271050,"MHP Genel Başkan Yardımcısı Semih Yalçın, parti Genel Başkanı Devlet Bahçeli'nin hastaneye kaldırıldığına ve durumunun kritik olduğuna ilişkin iddiaları"
2625,Diken,Didim’de 61 göçmen yakalandı,http://www.diken.com.tr/didimde-61-gocmen-yakalandi/,"Aydın'ın Didim ilçesinden Yunan adalarına geçmeye çalışan 61 göçmen, Sahil Güvenlik ekiplerince yakalandı."
2626,BirGün,İstanbul'da hafriyat kamyonu eve girdi,https://www.birgun.net/haber/istanbul-da-hafriyat-kamyonu-eve-girdi-270945,"Kağıthane'de hafriyat kamyonu, bir apartmanın giriş katındaki dairenin oturma odasına girdi.Alınan bilgiye göre, Telsizler Mahallesi Bakım Sokak'ta yokuş aşağı"
2627,Diken,Suriye sınırına ‘obüs’ sevkiyatı,http://www.diken.com.tr/suriye-sinirina-obus-sevkiyati/,Şanlıurfa 20'nci Zırhlı Tugay Komutanlığı'ndan hareket eden obüs ve mühimmat yüklü kamyonlar Suriye sınırındaki Akçakale ilçesine geldi.
2628,Sabah,YPG/PKK'nın kirli oyunu böyle görüntülendi,https://www.sabah.com.tr/gundem/2019/10/02/ypgpkknin-kirli-oyunu-boyle-goruntulendi,Suriye'nin El Hol kampında tutulan DEAŞ terör örgütü mensuplarının şartlı olarak serbest bırakıldığı öğrenildi. Serbest kalan teröristlerin Irak'a geçiş yapmalarına göz yumulduğu bilgisi alındı. Terör örgütü PYD/YPG/PKK tarafından Suriye'nin El Hol kampında tutulan DEAŞ terör örgütü mensuplarının...
2629,CNN Türk,Ülkede skandal patlak verdi: Başbakan Hariri modele 16 milyon dolar göndermiş,https://www.cnnturk.com/dunya/ulkede-skandal-patlak-verdi-basbakan-hariri-modele-16-milyon-dolar-gondermis,"New York Times gazetesi, Lübnan Başbakanı Hariri'nin Seyşeller'de tanıştığı bir modelin hesabına 16 milyon dolar para havale ettiğini yazdı."
2630,BirGün,Kararlar kanunlaşamıyor!,https://www.birgun.net/haber/kararlar-kanunlasamiyor-271051,"Hayvanlara karşı işlenen suçlara verilen cezalar yetersiz ve caydırıcılıktan uzak. HAYTAP Ankara Temsilcisi Pelin Sayılgan, ""Alınan kararlar kanunlaşma"
2631,Anadolu Ajansı,Otel sahiplerinin başvurularını cuma günü alacağız',https://www.aa.com.tr/tr/guncel/otel-sahiplerinin-basvurularini-cuma-gunu-alacagiz/1600609,"Kültür ve Turizm Bakanı Ersoy, ""Cumadan itibaren kredi destek paketinden yararlanmak isteyen otel sahiplerinin başvurularını kabul etmeye başlayacağız."" dedi"
2632,Sözcü,AB’den ABD’ye ticari misilleme uyarısı!,https://www.sozcu.com.tr/2019/dunya/abden-abdye-ticari-misilleme-uyarisi-5367393/,"AB'den ABD'ye ticari misilleme uyarısı! Avrupa Birliği (AB) Komisyonu Başkanı Jean-Claude Juncker, ""Birisi havacılık sektörümüze gümrük vergileri uygularsa aynısını yaparız"" dedi."
2633,Karar,Gol düellosu Liverpool’un,https://www.karar.com/spor-haberleri/gol-duellosu-liverpoolun-1341552,"UEFA Şampiyonlar Ligi'nde Liverpool, Salzburg'u 4-3 mağlup ederek E Grubu'ndaki ilk galibiyetini aldı."
2634,Karar,İhracat rakamları açıklandı,https://www.karar.com/ekonomi-haberleri/ihracat-rakamlari-aciklandi-1340697,"Ticaret Bakanı Ruhsar Pekcan, eylül ayı ihracat rakamlarını açıkladı. Pekcan, `Eylül ayında ihracatımız geçen sene eylül ayındaki performansın üstüne çıktı` dedi."
2635,Karar,Türkiye'nin LPG ithalatı temmuzda azaldı,https://www.karar.com/ekonomi-haberleri/turkiyenin-lpg-ithalati-temmuzda-azaldi-1340698,"Türkiye'nin LPG ithalatı temmuzda geçen yılın aynı ayına kıyasla yüzde 2,1 azalarak 280 bin 919 tona düştü."
2636,Hürriyet,"Deprem oluyor zannettiler! Kamyon binaya çarptı, faciadan kıl payı dönüldü",http://www.hurriyet.com.tr/gundem/deprem-oluyor-zannettiler-kamyon-binaya-carpti-faciadan-kil-payi-donuldu-41342243,Son Dakika Haberler -  Kağıthane'de kum yüklü kamyon yokuş aşağı inerken iddiaya göre frenlerinin tutmaması sonucu hızla bir apartman dairesinin duvarına çarptı. Kaza sırasında odadaki bilgisayar masasında oturan Muhammet Sait Kaplan kazadan şans eseri yaralanmadan kurtuldu
2637,HaberTürk,KYK burs başvuruları hangi tarihte başlayacak?,https://www.haberturk.com/kyk-burs-basvurusu-2019-2020-tarih-yaklasiyor-kyk-basvurulari-ne-zaman-basliyor-2527284,"KYK başvuruları ne zaman başlıyor? sorusu milyonlarca üniversite öğrencisinin gündeminde. Özellikle ilk kez bu sene üniversite eğitimine başlayan ön lisans, lisans ve yüksek lisans öğrencileri KYK'dan burs veya kredi alarak, eğitim hayatları boyunca destek görmek istiyor. İşte 2019 - 2020 KYK burs başvurularına dair detaylar..."
2638,CNN Türk,Resmi Gazete'de yayımlandı! KDV bugün itibariyle düştü,https://www.cnnturk.com/ekonomi/turkiye/resmi-gazetede-yayimlandi-kdv-bugun-itibariyle-dustu,Avukatlık hizmeti alan kişilerin yüzde 18 olarak ödediği Katma Değer Vergisi Cumhurbaşkanı Recep Tayyip Erdoğan'ın kararıyla yüzde 8'e düşürüldü.
2639,CNN Türk,"Benzin döküp kendisini yaktı, 15 gün sonra acı haber geldi",https://www.cnnturk.com/turkiye/benzin-dokup-kendisini-yakti-15-gun-sonra-aci-haber-geldi,"Türkiyede yaşanan gelişmeleri, son yaşanan olayları ve ülke ile ilgili gündemi sarsan haberleri güncel olarak Türkiye Haberleri sayfasından takip edebilirsiniz."
2640,Hürriyet,Apple'dan flaş Türkiye açıklaması: 18 Ekim'den itibaren...,http://www.hurriyet.com.tr/galeri-iphone-11-iphone-11-pro-iphone-11-pro-max-turkiyeye-ne-zaman-geliyor-41342254,"Apple, geçtiğimiz haftalarda tanıttığı yeni telefonları iPhone 11, iPhone 11 Pro ve iPhone 11 Pro Max için çok önemli bir açıklama yaptı."
2641,NTV,"""Real Madrid maçı güzel bir sınav olacak""","https://www.ntv.com.tr/spor/real-madrid-maci-guzel-bir-sinav-olacak,RNgQumZ3HkaSEDK5a_HvYQ","Fenerbahçe Beko Başantrenörü Zeljko Obradovic, ""Olabilecek en iyi oyunu ortaya koymaya çalışmalıyız"" dedi."
2642,BirGün,Şehir hastanesine sahte etiketli malzeme satmışlar,https://www.birgun.net/haber/sehir-hastanesine-sahte-etiketli-malzeme-satmislar-271053,Kayseri Şehir Hastanesi'ne sahte etiketli malzeme satıldığı ve usulsüz alım yapıldığı ortaya çıktı. Ameliyatlarda kullanılan malzemeleri satan iki kişi
2643,CNN Türk,Yassine Benzia Olympiakos'u yaktı!,https://www.cnnturk.com/spor/futbol/yassine-benzia-olympiakosu-yakti,"Fenerbahçe ile kiralık sözleşmesi sona eren ve Yunan ekibi Olympiakos'a giden Yassine Benzia, takımının Şampiyonlar Ligi'nde Kızılyıldız ile karşılaştığı maçta kırmızı kartla oyun dışında kalarak takımını yaktı."
2644,Sputnik,"Suriye Dışişleri Bakanı Muallim: Türkiye, iyi komşuluk ilişkileri için askerlerini topraklarımızdan çekmeli",https://tr.sputniknews.com/ortadogu/201910021040310114-suriye-disisleri-bakani-muallim-turkiye-iyi-komsuluk-iliskileri-icin-askerlerini-topraklarimizdan/,"Suriye Dışişleri Bakanı Velid Muallim, Türkiye'nin, işgal altındaki Suriye topraklarında tampon bölge oluşturarak güvenliğini sağlamayacağını belirtti."
2645,Cumhuriyet,"Cesedin kimliğine ""takılardan"" ulaşmaya çalışıyorlar",http://www.cumhuriyet.com.tr/haber/turkiye/1608401/Cesedin_kimligine__takilardan__ulasmaya_calisiyorlar.html,"Türkiye - Antalya'da ormanlık alanda bulunan parçalanmış kadın cesedinin kime ait olduğunun belirlenmesi için kurulan özel ekip, takılardan yola çıkarak kimlik"
2646,NTV,Ferzan Özpetek'in yeni filmi Şans Tanrıçası İtalya'da gösterime giriyor,"https://www.ntv.com.tr/sanat/ferzan-ozpetekin-yeni-filmi-sans-tanricasi-italyada-gosterime-giriyor,SbMngL75HUuA8mxqUBaIfA",İtalya'da yaşayan Türk yönetmen Ferzan Özpetek'in 13'üncü filmi Şans Tanrıçası aralık ayında İtalya'da vizyona girecek.
2647,BirGün,Kira deliliğini durdur,https://www.birgun.net/haber/kira-deliligini-durdur-271054,Yüksek kiralara karşı ev işgallerinin sürdüğü Almanya'da bugün Berlinliler kira artışlarını protesto etmek için bir kez daha sokağa çıkıyor. Bizim Mahalle
2648,Sabah,Rezaleti bu sözlerle savundu... Kılıçdaroğlu'ndan komik açıklama,https://www.sabah.com.tr/gundem/2019/10/02/rezaleti-bu-sozlerle-savundu-kilicdaroglundan-komik-aciklama,"Partisinin grup toplantısında konuşan CHP Genel Başkanı Kemal Kılıçdaroğlu, geçtiğimiz günlerde Türkiye'nin Suriye politikasına karşı düzenlenen skandal konferansı savundu. Kılıçdaroğlu'nun, YPG'li isimlerin de yer aldığı konferansı savunurken 'Normalde bunu yapması gereken iktidar' ifadelerini..."
2649,Sputnik,Trump'a göre hakkındaki azil soruşturması 'büyük sahtekarlık',https://tr.sputniknews.com/abd/201910021040310103-trumpa-gore-hakkindaki-azil-sorusturmasi-buyuk-sahtekarlik/,"ABD Başkanı Donald Trump, hakkındaki azil soruşturmasını 'büyük bir sahtekarlık' olarak nitelendirerek, Demokratların, Ukrayna görüşmesine ilişkin muhbir raporunun hazırlanmasına yardım etmiş olabileceğini savundu."
2650,Dünya,"""Turistin iyisi, kötüsü, ucuzu, pahalısı olmaz""",https://www.dunya.com/ekonomi/turistin-iyisi-kotusu-ucuzu-pahalisi-olmaz-haberi-454586,"Türkiye Seyahat Acentaları Birliği (TÜRSAB) Başkanı Firuz Bağlıkaya, Turistin iyisi, kötüsü, ucuzu, pahalısı olmaz. Ülkemize her tür turist geliyor...."
2651,Gazete Karınca,Elif Çağlar Quartet 18 Ekim’de Arter sahnesinde,https://gazetekarinca.com/2019/10/elif-caglar-quartet-18-ekimde-arter-sahnesinde/,"HABER MERKEZİ - Türkiye'nin en yetenekli caz solistlerinden Elif Çağlar; piyanoda Çağrı Sertel, kontrbasta Volkan Hürsever ve davulda Ediz Hafızoğlu'ndan oluşan Elif Çağlar Quartet ile kendi bestelerini 18 Ekim'de Sevgi Gönül Oditoryumu'nda Arter sahnesine taşıyacak. Caz solisti Elif Çağlar, 18 Ekim'de Arter'deki performansında dörtlüsüyle sahne alacak. Arter Etkinlik Programı kapsamında ..."
2652,Cumhuriyet,iPhone 11’in Türkiye’de satış tarihi belli oldu,http://www.cumhuriyet.com.tr/haber/bilim_ve_teknoloji/1608418/iPhone_11_in_Turkiye_de_satis_tarihi_belli_oldu.html,"Bilim ve Teknoloji - Apple'dan yapılan açıklamaya göre iPhone 11, iPhone 11 Pro, iPhone 11 Pro Max ve Apple Watch Series 5, 18 Ekim'de Türkiye'de satışa çıkıyor"
2653,Sözcü,"Prof. Dr. Ortaylı: Bilmediğiniz şey, yanında akan suyu seyreden öküzden beterdir",https://www.sozcu.com.tr/2019/gundem/ortayli-turkiye-tarihini-bilmeyenleri-boyle-elestirdi-okuzden-beter-bir-seydir-5367382/,"Prof. Dr. Ortaylı: Bilmediğiniz şey, yanında akan suyu seyreden öküzden beterdir Milli Mücadele döneminde yaşananlarla ilgili tarihi süreci anlatan Tarihçi Prof. Dr. İlber Ortaylı, Cumhuriyet'in kurulmasından hemen sonra tarih, coğrafya ve dil araştırmalarının başlatıldığını vurguladı. Türkiye tarihinin yaygın ve büyük bir tarih olduğunu belirten Ortaylı, ""Biz onu bilmiyoruz. Bilmediğiniz şey yanında akan suyu seyreden öküzden beter bir şeydir. O bile hiç değilse suyu gider içer. Kullanamadığın elektrik akımı gibi bir şeydir. Onu halletmek için Türkiye teşkilatlandı"" dedi."
2654,Sözcü,İki aile arasında silahlı kavga: 1 ölü 9 yaralı,https://www.sozcu.com.tr/2019/gundem/iki-aile-arasinda-silahli-kavga-1-olu-9-yarali-5367413/,"İki aile arasında silahlı kavga: 1 ölü, 9 yaralı Balıkesir'in Edremit ilçesinde bir mahallede iki aile arasında çıkan silahlı kavgada 1 kişi hayatını kaybetti, 9 kişi yaralandı."
2655,T24,"Adalet Bakanlığı, 700 icra müdürü ve icra müdür yardımcısı alacak","https://t24.com.tr/haber/adalet-bakanligi-700-icra-muduru-ve-icra-mudur-yardimcisi-alacak,841942","Başvurular, 7-14 Kasım tarihleri arasında ÖSYM'den yapılacak"
